0	2844	2844	S1	1500734	              Lactobacillus phage Ld25A
0	2571	2571	S	297254	            Lactobacillus virus LLKu
0	2238	2238	S	508419	            Lactobacillus virus c5
0	1463	0	S	1981023	            Lactobacillus virus Ld17
0	1463	1463	S1	1500733	              Lactobacillus phage Ld17
0	843	0	S	1981022	            Lactobacillus virus Ld3
0	843	843	S1	1500735	              Lactobacillus phage Ld3
0	18730	0	G	1982222	          Jenstvirus
0	18730	0	S	1982225	            Brevibacillus virus Jenst
0	18730	18730	S1	1691954	              Brevibacillus phage Jenst
0	18170	12549	G	1921125	          P70virus
0	1802	0	S	1921130	            Listeria virus P70
0	1802	1802	S1	1225800	              Listeria phage P70
0	1122	0	S	1921126	            Listeria virus LP26
0	1122	1122	S1	1173745	              Listeria phage LP-026
0	1114	0	S	1921128	            Listeria virus LP110
0	1114	1114	S1	1173748	              Listeria phage LP-110
0	1072	0	S	1921129	            Listeria virus LP114
0	1072	1072	S1	1458857	              Listeria phage LP-114
0	511	0	S	1921127	            Listeria virus LP37
0	511	511	S1	1173747	              Listeria phage LP-037
0	17965	434	F1	1982878	          Pclasvirinae
0	6232	0	G	1623277	            Bignuzvirus
0	6232	0	S	1983736	              Mycobacterium virus Bignuz
0	6232	6232	S1	1074309	                Mycobacterium phage BigNuz
0	6149	0	G	1983735	            Phayoncevirus
0	6149	0	S	1983742	              Mycobacterium virus Phayonce
0	6149	6149	S1	1647302	                Mycobacterium phage Phayonce
0	5150	1695	G	1983734	            Fishburnevirus
0	1312	0	S	1983738	              Mycobacterium virus Donovan
0	1312	1312	S1	1429793	                Mycobacterium phage Donovan
0	1059	0	S	1983737	              Mycobacterium virus Brusacoram
0	1059	1059	S1	1698358	                Mycobacterium phage Brusacoram
0	612	0	S	1983741	              Mycobacterium virus Malithi
0	612	612	S1	1567472	                Mycobacterium phage Malithi
0	472	0	S	1983739	              Mycobacterium virus Fishburne
0	472	472	S1	1327765	                Mycobacterium phage Fishburne
0	16966	10394	G	1623285	          Corndogvirus
0	4002	291	G1	2267238	            unclassified Corndogvirus
0	2474	2474	S	1340819	              Mycobacterium phage Catdawg
0	1237	1237	S	1340831	              Mycobacterium phage Dylan
0	1288	1288	S	205875	            Mycobacterium virus Corndog
0	1282	1282	S	1089135	            Mycobacterium virus Firecracker
0	16776	751	G	1982095	          Ab18virus
0	8301	0	S	1982098	            Pseudomonas virus PaMx11
0	8301	8301	S1	1175657	              Pseudomonas phage PaMx11
0	7724	0	S	1982096	            Pseudomonas virus Ab18
0	7724	7724	S1	1548905	              Pseudomonas phage vB_PaeS_PAO1_Ab18
0	16763	219	G	1982355	          Pamx74virus
0	8462	0	S	1982358	            Pseudomonas virus PaMx74
0	8462	8462	S1	1175663	              Pseudomonas phage PaMx74
0	8082	0	S	1982357	            Pseudomonas virus PaMx28
0	8082	8082	S1	1175659	              Pseudomonas phage PaMx28
0	15349	9109	G	1623294	          Pbi1virus
0	5756	1213	G1	2200909	            unclassified Pbi1virus
0	1977	1977	S	561998	              Mycobacterium phage Gumball
0	1448	1448	S	373411	              Mycobacterium phage PLot
0	1118	1118	S	561999	              Mycobacterium phage Troll4
0	484	0	S	1982366	            Mycobacterium virus PBI1
0	484	484	S1	373410	              Mycobacterium phage PBI1
0	14432	2541	G	1623300	          Phijl1virus
0	5443	5443	S	235201	            Lactobacillus virus phiJL1
0	3278	3278	S	1225794	            Lactobacillus virus ATCC8014
0	3170	3170	S	1108070	            Pediococcus virus cIP1
0	13735	74	G	1982227	          Jwxvirus
0	6855	0	S	1982228	            Achromobacter virus 83-24
0	6855	6855	S1	1589747	              Achromobacter phage 83-24
0	6806	0	S	1982229	            Achromobacter virus JWX
0	6806	6806	S1	1589746	              Achromobacter phage JWX
0	13511	0	G	1982113	          Gaiavirus
0	13511	0	S	1982148	            Mycobacterium virus Gaia
0	13511	13511	S1	1486472	              Mycobacterium phage Gaia
0	13278	109	F1	2169597	          Chebruvirinae
0	7576	1821	G	2169611	            Brujitavirus
0	3138	3138	S	1089115	              Mycobacterium virus Babsiella
0	2617	2617	S	561996	              Mycobacterium virus Brujita
0	5593	0	G	1623282	            Che9cvirus
0	5593	5593	S	205872	              Mycobacterium virus Che9c
0	12833	2832	G	1918017	          Cba181virus
0	3626	0	S	1918193	            Cellulophaga virus Cba121
0	3626	3626	S1	1327976	              Cellulophaga phage phi12:1
0	3251	0	S	1918194	            Cellulophaga virus Cba171
0	3251	3251	S1	1327980	              Cellulophaga phage phi17:1
0	3124	0	S	1918192	            Cellulophaga virus Cba181
0	3124	3124	S1	1327982	              Cellulophaga phage phi18:1
0	12738	7172	G	1982562	          Soupsvirus
0	4998	1880	G1	2219090	            unclassified Soupsvirus
0	1229	1229	S	1887652	              Gordonia phage Remus
0	779	779	S	1887649	              Gordonia phage JSwag
0	576	576	S	1838077	              Gordonia phage Rosalind
0	534	534	S	1838070	              Gordonia phage KatherineG
0	568	0	S	1982563	            Gordonia virus Soups
0	568	568	S1	1838079	              Gordonia phage Soups
0	12630	1394	G	186532	          C2virus
0	6512	3315	G1	329156	            unclassified C2likevirus
0	945	945	S	1862962	              Lactococcus phage M6165
0	847	847	S	1862959	              Lactococcus phage D4412
0	515	515	S	1862961	              Lactococcus phage M6162
0	481	481	S	1862960	              Lactococcus phage M5938
0	409	409	S	1862958	              Lactococcus phage D4410
0	2636	2636	S	31537	            Lactococcus virus c2
0	2088	2088	S	36343	            Lactococcus virus bIL67
0	12625	4915	G	1982236	          Kelleziovirus
0	3886	0	S	1982238	            Arthrobacter virus Kitkat
0	3886	3886	S1	1796996	              Arthrobacter phage Kitkat
0	3824	0	S	1982237	            Arthrobacter virus Kellezzio
0	3824	3824	S1	1796995	              Arthrobacter phage KellEzio
0	11919	0	G	1993858	          Wildcatvirus
0	11919	0	S	1993859	            Mycobacterium virus Wildcat
0	11919	11919	S1	373415	              Mycobacterium phage Wildcat
0	11611	0	G	1921696	          Ssp2virus
0	11611	0	S	1921698	            Vibrio virus MAR10
0	11611	11611	S1	1229755	              Vibrio phage vB_VpaS_MAR10
0	11204	3317	G	1920750	          Ff47virus
0	3978	0	S	1920752	            Mycobacterium virus Muddy
0	3978	3978	S1	1340829	              Mycobacterium phage Muddy
0	3909	0	S	1920751	            Mycobacterium virus Ff47
0	3909	3909	S1	1305710	              Mycobacterium phage vB_MapS_FF47
0	10844	0	G	1918718	          Cbastvirus
0	10844	0	S	1918720	            Cellulophaga virus ST
0	10844	10844	S1	756282	              Cellulophaga phage phiST
0	10826	0	G	1982554	          Send513virus
0	10826	0	S	1982555	            Mycobacterium virus Papyrus
0	10826	10826	S1	1383056	              Mycobacterium phage Papyrus
0	10685	0	G	1982359	          Patiencevirus
0	10685	0	S	1982360	            Mycobacterium virus Patience
0	10685	10685	S1	1074308	              Mycobacterium phage Patience
0	10058	117	F1	2169600	          Nclasvirinae
0	6734	729	G	2169634	            Redivirus
0	4076	3	G1	2268053	              unclassified Redivirus
0	2786	2786	S	1296646	                Mycobacterium phage Butters
0	1287	1287	S	1821541	                Mycobacterium phage Phrann
0	1929	0	S	2003505	              Mycobacterium virus Redi
0	1929	1929	S1	1079894	                Mycobacterium phage Redi
0	3207	1284	G	1623280	            Charlievirus
0	1243	0	G1	2268052	              unclassified Charlievirus
0	1243	1243	S	1555233	                Mycobacterium phage Carcharodon
0	680	0	S	2003506	              Mycobacterium virus Charlie
0	680	680	S1	1056830	                Mycobacterium phage Charlie
0	9591	0	G	1982091	          Marvinvirus
0	9591	0	S	1982093	            Mycobacterium virus Mosmoris
0	9591	9591	S1	1471542	              Mycobacterium phage MosMoris
0	9507	0	G	1982372	          Rdjlvirus
0	9507	0	S	1982373	            Roseobacter virus RDJL1
0	9507	9507	S1	562742	              Roseobacter phage RDJL Phi 1
0	9494	6232	G	1921558	          Sitaravirus
0	1333	9	G1	2185091	            unclassified Sitaravirus
0	974	974	S	1337877	              Paenibacillus phage phiIBB_Pl23
0	350	350	S	1636263	              Paenibacillus phage Xenia
0	1143	0	S	2042207	            Paenibacillus virus Willow
0	1143	1143	S1	1636255	              Paenibacillus phage Fern
0	435	0	S	1921561	            Paenibacillus virus Sitara
0	435	435	S1	1589755	              Paenibacillus phage Sitara
0	341	0	S	1921563	            Paenibacillus virus Hb10c2
0	341	341	S1	1589749	              Paenibacillus phage HB10c2
0	6	0	S	1921559	            Paenibacillus virus Diva
0	6	6	S1	1589750	              Paenibacillus phage Diva
0	4	0	S	1921562	            Paenibacillus virus Rani
0	4	4	S1	1589752	              Paenibacillus phage Rani
0	8980	0	G	1982088	          Mudcatvirus
0	8980	0	S	1982090	            Arthrobacter virus Mudcat
0	8980	8980	S1	1796997	              Arthrobacter phage Mudcat
0	8720	0	G	1982239	          Np1virus
0	8720	0	S	1982240	            Pseudomonas virus NP1
0	8720	8720	S1	1844477	              Pseudomonas phage NP1
0	7932	4663	G	1982243	          P12002virus
0	1779	0	S	1982246	            Polaribacter virus P12002S
0	1779	1779	S1	1647387	              Polaribacter phage P12002S
0	1490	0	S	1982245	            Polaribacter virus P12002L
0	1490	1490	S1	1647386	              Polaribacter phage P12002L
0	7860	5831	G	1982375	          Rer2virus
0	1021	0	S	1982376	            Rhodococcus virus RER2
0	1021	1021	S1	1109715	              Rhodococcus phage RER2
0	1008	0	G1	2219089	            unclassified Rer2virus
0	1008	1008	S	1701851	              Rhodococcus phage CosmicSans
0	7852	2159	G	2169654	          Hk97virus
0	4907	901	G1	2301283	            unclassified Hk97virus
0	667	667	S	432200	              Enterobacteria phage HK542
0	595	595	S	1147153	              Enterobacteria phage mEpX1
0	507	507	S	1147143	              Enterobacteria phage HK140
0	471	471	S	1147150	              Enterobacteria phage mEp235
0	406	406	S	906668	              Escherichia phage HK75
0	355	355	S	1147147	              Enterobacteria phage HK633
0	259	259	S	1147154	              Enterobacteria phage mEpX2
0	249	249	S	432201	              Enterobacteria phage HK544
0	215	215	S	432198	              Enterobacteria phage HK106
0	200	200	S	1147145	              Enterobacteria phage HK446
0	82	82	S	1147157	              Enterobacterial phage mEp234
0	491	491	S	37554	            Escherichia virus HK97
0	295	295	S	10742	            Escherichia virus HK022
0	7816	0	G	1982150	          Gilesvirus
0	7816	0	S	1982151	            Mycobacterium virus Giles
0	7816	7816	S1	480808	              Mycobacterium phage Giles
0	7218	904	G	1921553	          Seuratvirus
0	3161	3161	S	1921555	            Escherichia virus Seurat
0	3153	0	S	1921554	            Escherichia virus Cajan
0	3153	3153	S1	1610828	              Escherichia phage CAjan
0	7127	0	F1	1201938	          unassigned Siphoviridae
0	7127	7127	S	1109716	            Rhodococcus virus RGL3
0	6765	2949	G	1623290	          Cecivirus
0	1955	1955	S	701257	            Bacillus virus 250
0	1861	1861	S	552525	            Bacillus virus IEBH
0	6733	0	G	1982573	          Titanvirus
0	6733	0	S	1982575	            Rhodobacter virus RcTitan
0	6733	6733	S1	1662330	              Rhodobacter phage RcTitan
0	6655	3500	G	1982244	          P12024virus
0	1582	0	S	1982247	            Nonlabens virus P12024L
0	1582	1582	S1	1168479	              Nonlabens phage P12024L
0	1573	0	S	1982248	            Nonlabens virus P12024S
0	1573	1573	S1	1168478	              Nonlabens phage P12024S
0	6606	0	G	2049885	          Vendettavirus
0	6606	6591	S	2049886	            Gordonia virus Vendetta
0	8	8	S1	1838082	              Gordonia phage Vendetta
0	7	7	S1	1838080	              Gordonia phage Splinter
0	6453	4545	G	1623288	          Liefievirus
0	860	860	S	1074304	            Mycobacterium virus Liefie
0	559	559	S	373407	            Mycobacterium virus Halo
0	489	90	G1	2201169	            unclassified Liefievirus
0	217	217	S	1327952	              Mycobacterium phage Leo
0	182	182	S	649688	              Mycobacterium phage Angel
0	6448	0	G	1982111	          Eiauvirus
0	6448	0	G1	2219215	            unclassified Eiauvirus
0	6448	6448	S	1391659	              Edwardsiella phage eiAU-183
0	6068	0	G	1982101	          Bernal13virus
0	6068	0	S	1982102	            Mycobacterium virus Bernal13
0	6068	6068	S1	1486424	              Mycobacterium phage Bernal13
0	5728	0	G	1623274	          Biseptimavirus
0	5557	149	G1	1955180	            unclassified Biseptimavirus
0	4783	4783	S	320836	              Staphylococcus phage 2638A
0	170	170	S	71366	              Staphylococcus phage PVL
0	126	126	S	129009	              Staphylococcus prophage phiPV83
0	112	112	S	648017	              Staphylococcus phage phiPVL-CN125
0	72	72	S	1505027	              Staphylococcus phage 23MRA
0	51	51	S	1519999	              Staphylococcus phage phiBU01
0	43	43	S	445517	              Staphylococcus phage tp310-3
0	13	13	S	874267	              Staphylococcus phage phi5967PVL
0	12	12	S	1308896	              Staphylococcus phage StauST398-4
0	10	10	S	668618	              Staphylococcus phage P954
0	7	7	S	387909	              Staphylococcus phage phiNM3
0	5	5	S	445515	              Staphylococcus phage tp310-1
0	4	4	S	1498220	              Staphylococcus phage phiSa119
0	151	151	S	259901	            Staphylococcus virus 77
0	16	16	S	360398	            Staphylococcus virus 108PVL
0	4	4	S	186153	            Staphylococcus virus 13
0	5290	0	G	2005059	          Cronusvirus
0	5290	0	S	2005060	            Rhodobacter virus RcCronus
0	5290	5290	S1	1662332	              Rhodobacter phage RcRhea
0	4868	5	G	1623297	          E125virus
0	4299	0	G1	2115964	            unclassified E125virus
0	4299	4299	S	335797	              Burkholderia phage KS9
0	416	416	S	180504	            Burkholderia virus phiE125
0	128	128	S	431891	            Burkholderia virus phi6442
0	20	20	S	255131	            Burkholderia virus phi1026b
0	4394	3053	G	1623299	          Phifelvirus
0	913	0	S	1633149	            Enterococcus virus FL1
0	913	913	S1	673832	              Enterococcus phage phiFL1A
0	394	0	S	1633150	            Enterococcus virus FL2
0	394	394	S1	673835	              Enterococcus phage phiFL2A
0	34	0	S	1633151	            Enterococcus virus FL3
0	34	34	S1	673837	              Enterococcus phage phiFL3A
0	3763	0	G	308911	          N15virus
0	3763	3763	S	40631	            Escherichia virus N15
0	3247	434	G	1623286	          D3112virus
0	1278	71	G1	2115965	            unclassified D3112virus
0	311	311	S	1536596	              Pseudomonas phage H70
0	244	244	S	1223261	              Pseudomonas phage JBD5
0	163	163	S	1391190	              Pseudomonas phage MP48
0	143	143	S	1481224	              Pseudomonas phage JD024
0	134	134	S	1223260	              Pseudomonas phage JBD30
0	107	107	S	1777053	              Pseudomonas phage JBD69
0	55	55	S	1548918	              Pseudomonas phage vB_PaeS_PAO1_Ab30
0	23	23	S	1161903	              Pseudomonas phage MP42
0	17	17	S	1777054	              Pseudomonas phage JBD93
0	10	10	S	1223259	              Pseudomonas phage JBD24
0	461	461	S	505292	            Pseudomonas virus MP38
0	311	311	S	1091556	            Pseudomonas virus LPB1
0	310	310	S	10708	            Pseudomonas virus D3112
0	287	287	S	505291	            Pseudomonas virus MP29
0	145	145	S	389469	            Pseudomonas virus DMS3
0	18	18	S	937835	            Pseudomonas virus PA1KOR
0	3	3	S	397353	            Pseudomonas virus MP22
0	3227	1155	G	1623287	          D3virus
0	1307	1307	S	31535	            Pseudomonas virus D3
0	765	765	S	1129146	            Pseudomonas virus PMG1
0	2872	0	G	1982218	          Gordtnkvirus
0	2872	0	S	1982219	            Gordonia virus GordTnk2
0	2872	2872	S1	1622192	              Gordonia phage GordTnk2
0	2417	0	G	1982104	          Decurrovirus
0	2417	0	S	1982105	            Arthrobacter virus Decurro
0	2417	2417	S1	1698361	              Arthrobacter phage Decurro
0	2082	72	G	1623273	          Triavirus
0	1064	0	G1	2029063	            unclassified Triavirus
0	803	803	S	1674930	              Staphylococcus phage vB_SauS_phi2
0	89	89	S	445516	              Staphylococcus phage tp310-2
0	64	64	S	1277672	              Staphylococcus phage StauST398-2
0	40	40	S	1165702	              Staphylococcus phage phi7401PVL
0	24	24	S	1168612	              Staphylococcus phage SMSAP5
0	22	22	S	430796	              Staphylococcus phage phi2958PVL
0	22	22	S	1399949	              Staphylococcus phage YMC/09/04/R1988
0	461	461	S	320837	            Staphylococcus virus 42e
0	171	171	S	575610	            Staphylococcus virus IPLA35
0	161	161	S	130478	            Staphylococcus virus phiSLT
0	75	75	S	215167	            Staphylococcus virus 3a
0	47	47	S	320839	            Staphylococcus virus 47
0	31	31	S	186152	            Staphylococcus virus phi12
0	1963	3	G	1623307	          Tp21virus
0	1945	0	S	57478	            Bacillus virus TP21
0	1945	1945	S1	565140	              Bacillus phage TP21-L
0	15	15	S	1236573	            Bacillus virus BMBtp2
0	104	0	G	186765	          Lambdavirus
0	104	3	G1	335795	            unclassified Lambdavirus
0	95	95	S	1147148	              Enterobacteria phage HK629
0	6	6	S	1147146	              Enterobacteria phage HK630
0	88	0	G	680116	          Spbetavirus
0	75	0	G1	1732062	            unclassified Spbetalikevirus
0	75	75	S	1732063	              Staphylococcus phage SPbeta-like
0	13	13	S	66797	            Bacillus virus SPbeta
0	41	9	G	1623308	          Wbetavirus
0	21	3	G1	2231639	            unclassified Wbetavirus
0	15	15	S	345922	              Bacillus phage Fah
0	3	3	S	347962	              Bacillus phage Gamma
0	11	11	S	359961	            Bacillus virus Wbeta
0	15	0	G	2034998	          Vegasvirus
0	15	0	S	2034999	            Paenibacillus virus Vegas
0	15	15	S1	1636261	              Paenibacillus phage Vegas
0	10	0	G	1982220	          Harrisonvirus
0	10	0	S	1982221	            Paenibacillus virus Harrison
0	10	10	S1	1636257	              Paenibacillus phage Harrison
0.07	1716813	13264	F	10744	        Podoviridae
0.03	739502	820	F1	542835	          Autographivirinae
0.01	257862	23412	F2	1132574	            unclassified Autographivirinae
0	7073	7073	S	445693	              Cyanophage NATL1A-7
0	7028	7028	S	756277	              Synechococcus phage S-CBP2
0	6967	6967	S	616674	              Cyanophage SS120-1
0	6869	6869	S	461711	              Synechococcus phage S-CBP42
0	6860	6860	S	1701809	              Caulobacter phage Percy
0	6824	6824	S	1527771	              Mesorhizobium phage vB_MloP_Lo5R7ANS
0	6775	6775	S	1777063	              Pseudomonas phage YMC11/06/C171_PPU_BP
0	6657	6657	S	641832	              Vibrio phage VP93
0	6646	6646	S	1273711	              Synechococcus phage S-CBP1
0	6645	6645	S	1873958	              Pectobacterium phage PP16
0	6638	6638	S	754041	              Synechococcus phage S-RIP1
0	6598	0	S	1985729	              Pantoea virus Limelight
0	6598	6598	S1	881915	                Pantoea phage LIMElight
0	6518	6518	S	382262	              Prochlorococcus phage P-GSP1
0	6514	0	S	1985730	              Pantoea virus Limezero
0	6514	6514	S1	943335	                Pantoea phage LIMEzero
0	6486	6486	S	1141519	              Escherichia phage phiKT
0	6401	6401	S	1206559	              Yersinia phage phi80-18
0	6382	6382	S	1675027	              Yersinia phage vB_YenP_ISAO8
0	6311	6311	S	551790	              Ralstonia phage RSB1
0	6286	6286	S	756276	              Synechococcus phage S-CBP3
0	6251	6251	S	1141132	              Aeromonas phage phiAS7
0	6160	6160	S	1536597	              Enterobacteria phage J8-65
0	6159	6159	S	1401297	              Burkholderia phage JG068
0	6141	6141	S	1283079	              Pelagibacter phage HTVC019P
0	6055	6055	S	754059	              Synechococcus phage S-CBP4
0	6055	6055	S	1481785	              Ralstonia phage RSJ2
0	5991	5991	S	1538364	              Ralstonia phage RSJ5
0	5989	5989	S	1264737	              Cronobacter phage vB_CskP_GAP227
0	5948	5948	S	1712539	              Cronobacter phage Dev-CD-23823
0	5740	5740	S	1283078	              Pelagibacter phage HTVC011P
0	5556	5556	S	1873949	              Pseudomonas phage Andromeda
0	5552	5552	S	1100790	              Pseudomonas phage Bf7
0	5474	5474	S	445692	              Cyanophage NATL2A-133
0	5415	5415	S	1465639	              Podovirus Lau218
0	4538	4538	S	1560282	              Proteus phage PM 75
0	4477	4477	S	1357704	              Proteus phage PM16
0	4019	4019	S	885867	              Prochlorococcus phage P-SSP10
0	3734	3734	S	444875	              Cyanophage 9515-10a
0	3571	3571	S	1654601	              Pectobacterium phage Peat1
0	3520	3520	S	1873959	              Pectobacterium phage PP90
0	791	791	S	382273	              Prochlorococcus phage P-SSP3
0	778	778	S	444876	              Cyanophage P-SSP2
0	41	41	S	754040	              Synechococcus phage S-RIP2
0	17	17	S	889951	              Cyanophage KBS-P-1A
0.01	216301	9696	G	110456	            T7virus
0.01	199139	38092	G1	329157	              unclassified T7virus
0	6197	6197	S	1279083	                Pseudomonas phage PPpW-4
0	6184	6184	S	913183	                Ralstonia phage RSB2
0	6127	6127	S	1755692	                Pseudomonas phage PPPL-1
0	5883	5883	S	1051673	                Erwinia phage vB_EamP-L1
0	5839	5839	S	988656	                Pseudomonas phage phi15
0	5838	5838	S	1455076	                Citrobacter phage CR8
0	5799	5799	S	1852627	                Morganella phage vB_MmoP_MP2
0	5794	5794	S	1647385	                Delftia phage IME-DE1
0	5700	5700	S	1239382	                Stenotrophomonas phage IME15
0	5666	5666	S	1735591	                Yersinia phage vB_YenP_AP10
0	5539	5539	S	526118	                Morganella phage MmP1
0	5353	5353	S	866889	                Salmonella phage Vi06
0	4414	4414	S	942165	                Pseudomonas phage phiIBB-PF7A
0	4063	4063	S	1204538	                Pseudomonas phage Phi-S1
0	3591	3591	S	329886	                Vibriophage VP4
0	3570	3570	S	1527506	                Escherichia phage CICC 80001
0	3510	3510	S	1543199	                Salmonella phage BP12A
0	3434	3434	S	1755695	                Escherichia phage vB_EcoP_GA2A
0	3358	3358	S	1562076	                Pseudomonas phage Pf-10
0	3225	3225	S	1455075	                Citrobacter phage CR44b
0	3223	3223	S	1410331	                Cronobacter phage Dev2
0	3210	3210	S	1837842	                Escherichia phage 64795_ec1
0	2993	2993	S	1805467	                Citrobacter phage SH4
0	2874	2874	S	1572753	                Escherichia phage P483
0	2873	2873	S	1498170	                Escherichia phage PE3-1
0	2859	2859	S	1805466	                Citrobacter phage SH3
0	2851	2851	S	1572754	                Escherichia phage P694
0	2742	2742	S	532075	                Enterobacteria phage EcoDS1
0	2624	2624	S	1788294	                Escherichia phage LM33_P1
0	2530	2530	S	532076	                Enterobacteria phage 13a
0	2515	2515	S	1500756	                Pseudomonas phage phiPSA2
0	2427	2427	S	344021	                Enterobacteria phage K1F
0	2333	2333	S	669008	                Enterobacteria phage 285P
0	2323	2323	S	979535	                Vibrio phage ICP3
0	2259	2259	S	644563	                Vibrio phage N4
0	2205	2205	S	1407608	                Erwinia phage FE44
0	1988	1988	S	227720	                Yersinia phage phiA1122
0	1830	1830	S	10759	                Enterobacteria phage T3
0	1805	1805	S	532074	                Enterobacteria phage BA14
0	1587	1587	S	1610508	                Citrobacter phage phiCFP-1
0	1532	1532	S	1805464	                Citrobacter phage SH1
0	1473	1473	S	532078	                Yersinia phage Yepe2
0	1441	1441	S	1536611	                Yersinia phage vB_YenP_AP5
0	1418	1418	S	1805465	                Citrobacter phage SH2
0	1286	1286	S	529929	                Salmonella phage phiSG-JL2
0	1273	1273	S	110457	                Yersinia phage phiYeO3-12
0	1196	1196	S	1636314	                Enterobacter phage E-3
0	1075	1075	S	1636313	                Enterobacter phage E-2
0	970	970	S	928293	                Yersinia phage Yep-phi
0	248	248	S	369257	                Yersinia phage Berlin
0	3042	0	S	1985739	              Kluyvera virus Kvp1
0	3042	3042	S1	47049	                Kluyvera phage Kvp1
0	2424	0	S	1985738	              Escherichia virus T7
0	2424	2424	S1	10760	                Enterobacteria phage T7
0	2000	0	S	1985740	              Pseudomonas virus gh1
0	2000	2000	S1	197783	                Pseudomonad phage gh-1
0	77214	11472	G	542837	            Sp6virus
0	52981	7201	G1	979725	              unclassified Sp6likevirus
0	6864	6864	S	1498172	                Escherichia phage ECBP5
0	6771	6771	S	1217810	                Pectobacterium phage PP1
0	6703	6703	S	1542498	                Lelliottia phage phD2B
0	6422	6422	S	1151014	                Vibrio phage phi-A318
0	4095	4095	S	1141139	                Enterobacteria phage vB_EcoP_ACG-C91
0	3352	3352	S	979726	                Enterobacteria phage UAB_Phi78
0	2740	2740	S	1636249	                Proteus phage vB_PmiP_Pm5460
0	2647	2647	S	1543201	                Salmonella phage BP12B
0	2592	2592	S	1560284	                Proteus phage PM 93
0	2548	2548	S	1560283	                Proteus phage PM 85
0	1046	1046	S	925983	                Erwinia phage phiEa100
0	4389	4389	S	194966	              Salmonella virus SP6
0	3969	3969	S	187764	              Escherichia virus K1-5
0	3492	3492	S	344022	              Escherichia virus K1E
0	911	0	S	1985737	              Erwinia virus Era103
0	911	911	S1	418443	                Erwinia amylovora phage Era103
0	47849	5818	G	477967	            Phikmvvirus
0	35325	7317	G1	627479	              unclassified Phikmvvirus
0	6641	6641	S	1402875	                Ralstonia phage RSB3
0	6478	6478	S	693582	                Pseudomonas phage phi-2
0	3851	3851	S	386792	                Pseudomonas phage LKD16
0	2791	2791	S	627480	                Pseudomonas phage phikF77
0	1763	1763	S	1548902	                Pseudomonas phage vB_PaeP_PAO1_Ab05
0	1405	1405	S	1640972	                Pseudomonas phage DL62
0	1109	1109	S	1527525	                Pseudomonas phage vB_PaeP_PPA-ABTNL
0	1072	1072	S	484896	                Pseudomonas phage LUZ19
0	1064	1064	S	1225790	                Pseudomonas phage MPK7
0	954	954	S	1262514	                Pseudomonas phage MPK6
0	480	480	S	1141525	                Pseudomonas phage vB_Pae-TbilisiM32
0	400	400	S	496396	                Pseudomonas phage PT2
0	6330	0	S	1985731	              Pseudomonas virus LKA1
0	6330	6330	S1	386793	                Pseudomonas phage LKA1
0	376	0	S	1985732	              Pseudomonas virus phiKMV
0	376	376	S1	204270	                Pseudomonas phage phiKMV
0	37596	9840	G	1985711	            Fri1virus
0	14394	3	G1	2171721	              unclassified Fri1virus
0	6533	6533	S	1481187	                Acinetobacter phage vB_AbaP_Acibel007
0	6016	6016	S	1406779	                Acinetobacter phage Petty
0	1842	1842	S	1698439	                Acinetobacter phage phiAB6
0	2960	0	S	1985712	              Acinetobacter virus Fri1
0	2960	2960	S1	1647373	                Acinetobacter phage Fri1
0	2505	0	S	1985713	              Acinetobacter virus IME200
0	2505	2505	S1	1735582	                Acinetobacter phage IME200
0	2422	0	S	1985718	              Acinetobacter virus AB3
0	2422	2422	S1	1273713	                Acinetobacter phage AB3
0	1779	0	S	1985714	              Acinetobacter virus Abp1
0	1779	1779	S1	1235824	                Acinetobacter phage Abp1
0	1769	0	S	1985715	              Acinetobacter virus phiAB1
0	1769	1769	S1	691318	                Acinetobacter phage phiAB1
0	1013	0	S	1985716	              Acinetobacter virus PD6A3
0	1013	1013	S1	1701807	                Acinetobacter phage vB_AbaP_PD-6A3
0	914	0	S	1985717	              Acinetobacter virus PDAB9
0	914	914	S1	1701808	                Acinetobacter phage vB_AbaP_PD-AB9
0	36698	10100	G	1920774	            Kp34virus
0	3891	0	S	1920780	              Klebsiella virus F19
0	3891	3891	S1	1416011	                Klebsiella phage F19
0	3644	0	S	1920778	              Klebsiella virus SU503
0	3644	3644	S1	1610834	                Klebsiella phage vB_KpnP_SU503
0	3455	0	S	1980955	              Klebsiella virus Kp2
0	3455	3455	S1	1701805	                Klebsiella phage Kp2
0	3425	0	S	1920777	              Klebsiella virus KP34
0	3425	3425	S1	674081	                Klebsiella phage KP34
0	3065	0	S	1920779	              Klebsiella virus SU552A
0	3065	3065	S1	1610835	                Klebsiella phage vB_KpnP_SU552A
0	2552	0	S	1920781	              Klebsiella virus K244
0	2552	2552	S1	1194091	                Klebsiella phage NTUH-K2044-K1-1
0	2422	0	S	1980956	              Klebsiella virus KpV41
0	2422	2422	S1	1747282	                Klebsiella phage KpV41
0	2208	0	S	1980958	              Klebsiella virus KpV475
0	2208	2208	S1	1852657	                Klebsiella phage KpV475
0	1936	0	S	1980957	              Klebsiella virus KpV71
0	1936	1936	S1	1796998	                Klebsiella phage KpV71
0	31746	5849	G	1985720	            Kp32virus
0	5711	0	G1	2282114	              unclassified Kp32virus
0	5711	5711	S	1587520	                Enterobacter phage phiEap-1
0	3987	0	S	1985722	              Escherichia virus K30
0	3987	3987	S1	1041524	                Escherichia phage K30
